claim_id,instance_id,shots,sim_seed,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L2-C3,er_n12_p0.2_seed3,512,1,0.05,3.59765625,4.53515625,0.9375,1
L2-C1,er_n12_p0.2_seed3,512,2,0.0,3.447265625,4.48046875,1.033203125,1
L2-C2,er_n12_p0.2_seed3,512,2,0.01,3.447265625,4.48046875,1.033203125,1
L2-C3,er_n12_p0.2_seed3,512,2,0.05,3.447265625,4.48046875,1.033203125,1
L2-C1,er_n12_p0.2_seed3,512,3,0.0,3.640625,4.564453125,0.923828125,1
L2-C2,er_n12_p0.2_seed3,512,3,0.01,3.640625,4.564453125,0.923828125,1
L2-C3,er_n12_p0.2_seed3,512,3,0.05,3.640625,4.564453125,0.923828125,1
L2-C1,er_n12_p0.2_seed3,512,4,0.0,3.501953125,4.501953125,1.0,1
L2-C2,er_n12_p0.2_seed3,512,4,0.01,3.501953125,4.501953125,1.0,1
L2-C3,er_n12_p0.2_seed3,512,4,0.05,3.501953125,4.501953125,1.0,1
L2-C1,er_n12_p0.2_seed3,512,5,0.0,3.52734375,4.470703125,0.943359375,1
L2-C2,er_n12_p0.2_seed3,512,5,0.01,3.52734375,4.470703125,0.943359375,1
L2-C3,er_n12_p0.2_seed3,512,5,0.05,3.52734375,4.470703125,0.943359375,1
L2-C1,er_n12_p0.2_seed3,512,6,0.0,3.521484375,4.466796875,0.9453125,1
L2-C2,er_n12_p0.2_seed3,512,6,0.01,3.521484375,4.466796875,0.9453125,1
L2-C3,er_n12_p0.2_seed3,512,6,0.05,3.521484375,4.466796875,0.9453125,1
L2-C1,er_n12_p0.2_seed3,512,7,0.0,3.49609375,4.458984375,0.962890625,1
L2-C2,er_n12_p0.2_seed3,512,7,0.01,3.49609375,4.458984375,0.962890625,1
L2-C3,er_n12_p0.2_seed3,512,7,0.05,3.49609375,4.458984375,0.962890625,1
L2-C1,er_n12_p0.2_seed3,512,8,0.0,3.5,4.435546875,0.935546875,1
L2-C2,er_n12_p0.2_seed3,512,8,0.01,3.5,4.435546875,0.935546875,1
L2-C3,er_n12_p0.2_seed3,512,8,0.05,3.5,4.435546875,0.935546875,1
L2-C1,er_n12_p0.2_seed3,512,9,0.0,3.525390625,4.548828125,1.0234375,1
L2-C2,er_n12_p0.2_seed3,512,9,0.01,3.525390625,4.548828125,1.0234375,1
L2-C3,er_n12_p0.2_seed3,512,9,0.05,3.525390625,4.548828125,1.0234375,1
L2-C1,er_n12_p0.2_seed3,1024,0,0.0,3.57421875,4.5283203125,0.9541015625,1
L2-C2,er_n12_p0.2_seed3,1024,0,0.01,3.57421875,4.5283203125,0.9541015625,1
L2-C3,er_n12_p0.2_seed3,1024,0,0.05,3.57421875,4.5283203125,0.9541015625,1
L2-C1,er_n12_p0.2_seed3,1024,1,0.0,3.552734375,4.541015625,0.98828125,1
L2-C2,er_n12_p0.2_seed3,1024,1,0.01,3.552734375,4.541015625,0.98828125,1
L2-C3,er_n12_p0.2_seed3,1024,1,0.05,3.552734375,4.541015625,0.98828125,1
L2-C1,er_n12_p0.2_seed3,1024,2,0.0,3.544921875,4.5341796875,0.9892578125,1
L2-C2,er_n12_p0.2_seed3,1024,2,0.01,3.544921875,4.5341796875,0.9892578125,1
L2-C3,er_n12_p0.2_seed3,1024,2,0.05,3.544921875,4.5341796875,0.9892578125,1
L2-C1,er_n12_p0.2_seed3,1024,3,0.0,3.5859375,4.5517578125,0.9658203125,1
L2-C2,er_n12_p0.2_seed3,1024,3,0.01,3.5859375,4.5517578125,0.9658203125,1
L2-C3,er_n12_p0.2_seed3,1024,3,0.05,3.5859375,4.5517578125,0.9658203125,1
L2-C1,er_n12_p0.2_seed3,1024,4,0.0,3.4814453125,4.517578125,1.0361328125,1
L2-C2,er_n12_p0.2_seed3,1024,4,0.01,3.4814453125,4.517578125,1.0361328125,1
L2-C3,er_n12_p0.2_seed3,1024,4,0.05,3.4814453125,4.517578125,1.0361328125,1
L2-C1,er_n12_p0.2_seed3,1024,5,0.0,3.521484375,4.4970703125,0.9755859375,1
L2-C2,er_n12_p0.2_seed3,1024,5,0.01,3.521484375,4.4970703125,0.9755859375,1
L2-C3,er_n12_p0.2_seed3,1024,5,0.05,3.521484375,4.4970703125,0.9755859375,1
L2-C1,er_n12_p0.2_seed3,1024,6,0.0,3.4912109375,4.5146484375,1.0234375,1
L2-C2,er_n12_p0.2_seed3,1024,6,0.01,3.4912109375,4.5146484375,1.0234375,1
L2-C3,er_n12_p0.2_seed3,1024,6,0.05,3.4912109375,4.5146484375,1.0234375,1
L2-C1,er_n12_p0.2_seed3,1024,7,0.0,3.5283203125,4.4423828125,0.9140625,1
L2-C2,er_n12_p0.2_seed3,1024,7,0.01,3.5283203125,4.4423828125,0.9140625,1
L2-C3,er_n12_p0.2_seed3,1024,7,0.05,3.5283203125,4.4423828125,0.9140625,1
L2-C1,er_n12_p0.2_seed3,1024,8,0.0,3.498046875,4.4052734375,0.9072265625,1
L2-C2,er_n12_p0.2_seed3,1024,8,0.01,3.498046875,4.4052734375,0.9072265625,1
L2-C3,er_n12_p0.2_seed3,1024,8,0.05,3.498046875,4.4052734375,0.9072265625,1
L2-C1,er_n12_p0.2_seed3,1024,9,0.0,3.5546875,4.4951171875,0.9404296875,1
L2-C2,er_n12_p0.2_seed3,1024,9,0.01,3.5546875,4.4951171875,0.9404296875,1
L2-C3,er_n12_p0.2_seed3,1024,9,0.05,3.5546875,4.4951171875,0.9404296875,1
L2-C1,er_n12_p0.2_seed3,4096,0,0.0,3.5732421875,4.48583984375,0.91259765625,1
L2-C2,er_n12_p0.2_seed3,4096,0,0.01,3.5732421875,4.48583984375,0.91259765625,1
L2-C3,er_n12_p0.2_seed3,4096,0,0.05,3.5732421875,4.48583984375,0.91259765625,1
L2-C1,er_n12_p0.2_seed3,4096,1,0.0,3.546142578125,4.531005859375,0.98486328125,1
L2-C2,er_n12_p0.2_seed3,4096,1,0.01,3.546142578125,4.531005859375,0.98486328125,1
L2-C3,er_n12_p0.2_seed3,4096,1,0.05,3.546142578125,4.531005859375,0.98486328125,1
L2-C1,er_n12_p0.2_seed3,4096,2,0.0,3.56640625,4.54296875,0.9765625,1
L2-C2,er_n12_p0.2_seed3,4096,2,0.01,3.56640625,4.54296875,0.9765625,1
L2-C3,er_n12_p0.2_seed3,4096,2,0.05,3.56640625,4.54296875,0.9765625,1
L2-C1,er_n12_p0.2_seed3,4096,3,0.0,3.558837890625,4.513671875,0.954833984375,1
L2-C2,er_n12_p0.2_seed3,4096,3,0.01,3.558837890625,4.513671875,0.954833984375,1
L2-C3,er_n12_p0.2_seed3,4096,3,0.05,3.558837890625,4.513671875,0.954833984375,1
L2-C1,er_n12_p0.2_seed3,4096,4,0.0,3.570556640625,4.504638671875,0.93408203125,1
L2-C2,er_n12_p0.2_seed3,4096,4,0.01,3.570556640625,4.504638671875,0.93408203125,1
L2-C3,er_n12_p0.2_seed3,4096,4,0.05,3.570556640625,4.504638671875,0.93408203125,1
L2-C1,er_n12_p0.2_seed3,4096,5,0.0,3.5810546875,4.508544921875,0.927490234375,1
L2-C2,er_n12_p0.2_seed3,4096,5,0.01,3.5810546875,4.508544921875,0.927490234375,1
L2-C3,er_n12_p0.2_seed3,4096,5,0.05,3.5810546875,4.508544921875,0.927490234375,1
L2-C1,er_n12_p0.2_seed3,4096,6,0.0,3.529296875,4.5244140625,0.9951171875,1
L2-C2,er_n12_p0.2_seed3,4096,6,0.01,3.529296875,4.5244140625,0.9951171875,1
L2-C3,er_n12_p0.2_seed3,4096,6,0.05,3.529296875,4.5244140625,0.9951171875,1
L2-C1,er_n12_p0.2_seed3,4096,7,0.0,3.536376953125,4.506103515625,0.9697265625,1
L2-C2,er_n12_p0.2_seed3,4096,7,0.01,3.536376953125,4.506103515625,0.9697265625,1
L2-C3,er_n12_p0.2_seed3,4096,7,0.05,3.536376953125,4.506103515625,0.9697265625,1
L2-C1,er_n12_p0.2_seed3,4096,8,0.0,3.553466796875,4.482177734375,0.9287109375,1
L2-C2,er_n12_p0.2_seed3,4096,8,0.01,3.553466796875,4.482177734375,0.9287109375,1
L2-C3,er_n12_p0.2_seed3,4096,8,0.05,3.553466796875,4.482177734375,0.9287109375,1
L2-C1,er_n12_p0.2_seed3,4096,9,0.0,3.543701171875,4.502197265625,0.95849609375,1
L2-C2,er_n12_p0.2_seed3,4096,9,0.01,3.543701171875,4.502197265625,0.95849609375,1
L2-C3,er_n12_p0.2_seed3,4096,9,0.05,3.543701171875,4.502197265625,0.95849609375,1
L2-C1,er_n12_p0.2_seed4,128,0,0.0,5.859375,6.40625,0.546875,1
L2-C2,er_n12_p0.2_seed4,128,0,0.01,5.859375,6.40625,0.546875,1
L2-C3,er_n12_p0.2_seed4,128,0,0.05,5.859375,6.40625,0.546875,1
L2-C1,er_n12_p0.2_seed4,128,1,0.0,6.109375,6.3203125,0.2109375,1
L2-C2,er_n12_p0.2_seed4,128,1,0.01,6.109375,6.3203125,0.2109375,1
L2-C3,er_n12_p0.2_seed4,128,1,0.05,6.109375,6.3203125,0.2109375,1
L2-C1,er_n12_p0.2_seed4,128,2,0.0,5.8984375,6.5,0.6015625,1
L2-C2,er_n12_p0.2_seed4,128,2,0.01,5.8984375,6.5,0.6015625,1
L2-C3,er_n12_p0.2_seed4,128,2,0.05,5.8984375,6.5,0.6015625,1
L2-C1,er_n12_p0.2_seed4,128,3,0.0,6.0859375,6.3203125,0.234375,1
L2-C2,er_n12_p0.2_seed4,128,3,0.01,6.0859375,6.3203125,0.234375,1
L2-C3,er_n12_p0.2_seed4,128,3,0.05,6.0859375,6.3203125,0.234375,1
L2-C1,er_n12_p0.2_seed4,128,4,0.0,6.3828125,6.65625,0.2734375,1
L2-C2,er_n12_p0.2_seed4,128,4,0.01,6.3828125,6.65625,0.2734375,1
L2-C3,er_n12_p0.2_seed4,128,4,0.05,6.3828125,6.65625,0.2734375,1
L2-C1,er_n12_p0.2_seed4,128,5,0.0,6.109375,6.4609375,0.3515625,1
L2-C2,er_n12_p0.2_seed4,128,5,0.01,6.109375,6.4609375,0.3515625,1
L2-C3,er_n12_p0.2_seed4,128,5,0.05,6.109375,6.4609375,0.3515625,1
L2-C1,er_n12_p0.2_seed4,128,6,0.0,5.875,6.3203125,0.4453125,1
L2-C2,er_n12_p0.2_seed4,128,6,0.01,5.875,6.3203125,0.4453125,1
L2-C3,er_n12_p0.2_seed4,128,6,0.05,5.875,6.3203125,0.4453125,1
L2-C1,er_n12_p0.2_seed4,128,7,0.0,5.8203125,6.6171875,0.796875,1
L2-C2,er_n12_p0.2_seed4,128,7,0.01,5.8203125,6.6171875,0.796875,1
L2-C3,er_n12_p0.2_seed4,128,7,0.05,5.8203125,6.6171875,0.796875,1
L2-C1,er_n12_p0.2_seed4,128,8,0.0,5.875,6.265625,0.390625,1
L2-C2,er_n12_p0.2_seed4,128,8,0.01,5.875,6.265625,0.390625,1
L2-C3,er_n12_p0.2_seed4,128,8,0.05,5.875,6.265625,0.390625,1
L2-C1,er_n12_p0.2_seed4,128,9,0.0,6.1015625,6.46875,0.3671875,1
L2-C2,er_n12_p0.2_seed4,128,9,0.01,6.1015625,6.46875,0.3671875,1
L2-C3,er_n12_p0.2_seed4,128,9,0.05,6.1015625,6.46875,0.3671875,1
L2-C1,er_n12_p0.2_seed4,512,0,0.0,6.03515625,6.609375,0.57421875,1
L2-C2,er_n12_p0.2_seed4,512,0,0.01,6.03515625,6.609375,0.57421875,1
L2-C3,er_n12_p0.2_seed4,512,0,0.05,6.03515625,6.609375,0.57421875,1
L2-C1,er_n12_p0.2_seed4,512,1,0.0,6.072265625,6.439453125,0.3671875,1
L2-C2,er_n12_p0.2_seed4,512,1,0.01,6.072265625,6.439453125,0.3671875,1
L2-C3,er_n12_p0.2_seed4,512,1,0.05,6.072265625,6.439453125,0.3671875,1
L2-C1,er_n12_p0.2_seed4,512,2,0.0,5.984375,6.388671875,0.404296875,1
L2-C2,er_n12_p0.2_seed4,512,2,0.01,5.984375,6.388671875,0.404296875,1
L2-C3,er_n12_p0.2_seed4,512,2,0.05,5.984375,6.388671875,0.404296875,1
L2-C1,er_n12_p0.2_seed4,512,3,0.0,5.919921875,6.431640625,0.51171875,1
L2-C2,er_n12_p0.2_seed4,512,3,0.01,5.919921875,6.431640625,0.51171875,1
L2-C3,er_n12_p0.2_seed4,512,3,0.05,5.919921875,6.431640625,0.51171875,1
L2-C1,er_n12_p0.2_seed4,512,4,0.0,5.984375,6.59765625,0.61328125,1
L2-C2,er_n12_p0.2_seed4,512,4,0.01,5.984375,6.59765625,0.61328125,1
L2-C3,er_n12_p0.2_seed4,512,4,0.05,5.984375,6.59765625,0.61328125,1
L2-C1,er_n12_p0.2_seed4,512,5,0.0,5.955078125,6.3515625,0.396484375,1
L2-C2,er_n12_p0.2_seed4,512,5,0.01,5.955078125,6.3515625,0.396484375,1
L2-C3,er_n12_p0.2_seed4,512,5,0.05,5.955078125,6.3515625,0.396484375,1
L2-C1,er_n12_p0.2_seed4,512,6,0.0,6.04296875,6.421875,0.37890625,1
L2-C2,er_n12_p0.2_seed4,512,6,0.01,6.04296875,6.421875,0.37890625,1
L2-C3,er_n12_p0.2_seed4,512,6,0.05,6.04296875,6.421875,0.37890625,1
L2-C1,er_n12_p0.2_seed4,512,7,0.0,5.9140625,6.41796875,0.50390625,1
L2-C2,er_n12_p0.2_seed4,512,7,0.01,5.9140625,6.41796875,0.50390625,1
L2-C3,er_n12_p0.2_seed4,512,7,0.05,5.9140625,6.41796875,0.50390625,1
L2-C1,er_n12_p0.2_seed4,512,8,0.0,5.916015625,6.33984375,0.423828125,1
L2-C2,er_n12_p0.2_seed4,512,8,0.01,5.916015625,6.33984375,0.423828125,1
L2-C3,er_n12_p0.2_seed4,512,8,0.05,5.916015625,6.33984375,0.423828125,1
L2-C1,er_n12_p0.2_seed4,512,9,0.0,6.0,6.4140625,0.4140625,1
L2-C2,er_n12_p0.2_seed4,512,9,0.01,6.0,6.4140625,0.4140625,1
L2-C3,er_n12_p0.2_seed4,512,9,0.05,6.0,6.4140625,0.4140625,1
L2-C1,er_n12_p0.2_seed4,1024,0,0.0,6.02734375,6.521484375,0.494140625,1
L2-C2,er_n12_p0.2_seed4,1024,0,0.01,6.02734375,6.521484375,0.494140625,1
L2-C3,er_n12_p0.2_seed4,1024,0,0.05,6.02734375,6.521484375,0.494140625,1
L2-C1,er_n12_p0.2_seed4,1024,1,0.0,6.0244140625,6.4765625,0.4521484375,1
L2-C2,er_n12_p0.2_seed4,1024,1,0.01,6.0244140625,6.4765625,0.4521484375,1
L2-C3,er_n12_p0.2_seed4,1024,1,0.05,6.0244140625,6.4765625,0.4521484375,1
L2-C1,er_n12_p0.2_seed4,1024,2,0.0,5.982421875,6.5087890625,0.5263671875,1
L2-C2,er_n12_p0.2_seed4,1024,2,0.01,5.982421875,6.5087890625,0.5263671875,1
L2-C3,er_n12_p0.2_seed4,1024,2,0.05,5.982421875,6.5087890625,0.5263671875,1
L2-C1,er_n12_p0.2_seed4,1024,3,0.0,6.0107421875,6.4951171875,0.484375,1
L2-C2,er_n12_p0.2_seed4,1024,3,0.01,6.0107421875,6.4951171875,0.484375,1
L2-C3,er_n12_p0.2_seed4,1024,3,0.05,6.0107421875,6.4951171875,0.484375,1
L2-C1,er_n12_p0.2_seed4,1024,4,0.0,6.0078125,6.5205078125,0.5126953125,1
L2-C2,er_n12_p0.2_seed4,1024,4,0.01,6.0078125,6.5205078125,0.5126953125,1
L2-C3,er_n12_p0.2_seed4,1024,4,0.05,6.0078125,6.5205078125,0.5126953125,1
L2-C1,er_n12_p0.2_seed4,1024,5,0.0,6.037109375,6.396484375,0.359375,1
L2-C2,er_n12_p0.2_seed4,1024,5,0.01,6.037109375,6.396484375,0.359375,1
L2-C3,er_n12_p0.2_seed4,1024,5,0.05,6.037109375,6.396484375,0.359375,1
L2-C1,er_n12_p0.2_seed4,1024,6,0.0,6.01953125,6.4755859375,0.4560546875,1
L2-C2,er_n12_p0.2_seed4,1024,6,0.01,6.01953125,6.4755859375,0.4560546875,1
L2-C3,er_n12_p0.2_seed4,1024,6,0.05,6.01953125,6.4755859375,0.4560546875,1
L2-C1,er_n12_p0.2_seed4,1024,7,0.0,5.921875,6.3974609375,0.4755859375,1
L2-C2,er_n12_p0.2_seed4,1024,7,0.01,5.921875,6.3974609375,0.4755859375,1
L2-C3,er_n12_p0.2_seed4,1024,7,0.05,5.921875,6.3974609375,0.4755859375,1
L2-C1,er_n12_p0.2_seed4,1024,8,0.0,5.9345703125,6.361328125,0.4267578125,1
L2-C2,er_n12_p0.2_seed4,1024,8,0.01,5.9345703125,6.361328125,0.4267578125,1
L2-C3,er_n12_p0.2_seed4,1024,8,0.05,5.9345703125,6.361328125,0.4267578125,1
L2-C1,er_n12_p0.2_seed4,1024,9,0.0,5.9677734375,6.4990234375,0.53125,1
L2-C2,er_n12_p0.2_seed4,1024,9,0.01,5.9677734375,6.4990234375,0.53125,1
L2-C3,er_n12_p0.2_seed4,1024,9,0.05,5.9677734375,6.4990234375,0.53125,1
L2-C1,er_n12_p0.2_seed4,4096,0,0.0,6.007080078125,6.40576171875,0.398681640625,1
L2-C2,er_n12_p0.2_seed4,4096,0,0.01,6.007080078125,6.40576171875,0.398681640625,1
L2-C3,er_n12_p0.2_seed4,4096,0,0.05,6.007080078125,6.40576171875,0.398681640625,1
L2-C1,er_n12_p0.2_seed4,4096,1,0.0,6.050537109375,6.463134765625,0.41259765625,1
L2-C2,er_n12_p0.2_seed4,4096,1,0.01,6.050537109375,6.463134765625,0.41259765625,1
L2-C3,er_n12_p0.2_seed4,4096,1,0.05,6.050537109375,6.463134765625,0.41259765625,1
L2-C1,er_n12_p0.2_seed4,4096,2,0.0,5.99658203125,6.45556640625,0.458984375,1
L2-C2,er_n12_p0.2_seed4,4096,2,0.01,5.99658203125,6.45556640625,0.458984375,1
L2-C3,er_n12_p0.2_seed4,4096,2,0.05,5.99658203125,6.45556640625,0.458984375,1
L2-C1,er_n12_p0.2_seed4,4096,3,0.0,6.026611328125,6.480712890625,0.4541015625,1
L2-C2,er_n12_p0.2_seed4,4096,3,0.01,6.026611328125,6.480712890625,0.4541015625,1
L2-C3,er_n12_p0.2_seed4,4096,3,0.05,6.026611328125,6.480712890625,0.4541015625,1
L2-C1,er_n12_p0.2_seed4,4096,4,0.0,6.03955078125,6.51123046875,0.4716796875,1
L2-C2,er_n12_p0.2_seed4,4096,4,0.01,6.03955078125,6.51123046875,0.4716796875,1
L2-C3,er_n12_p0.2_seed4,4096,4,0.05,6.03955078125,6.51123046875,0.4716796875,1
L2-C1,er_n12_p0.2_seed4,4096,5,0.0,6.05419921875,6.45556640625,0.4013671875,1
L2-C2,er_n12_p0.2_seed4,4096,5,0.01,6.05419921875,6.45556640625,0.4013671875,1
L2-C3,er_n12_p0.2_seed4,4096,5,0.05,6.05419921875,6.45556640625,0.4013671875,1
L2-C1,er_n12_p0.2_seed4,4096,6,0.0,6.01220703125,6.49853515625,0.486328125,1
L2-C2,er_n12_p0.2_seed4,4096,6,0.01,6.01220703125,6.49853515625,0.486328125,1
L2-C3,er_n12_p0.2_seed4,4096,6,0.05,6.01220703125,6.49853515625,0.486328125,1
L2-C1,er_n12_p0.2_seed4,4096,7,0.0,6.0634765625,6.4541015625,0.390625,1
L2-C2,er_n12_p0.2_seed4,4096,7,0.01,6.0634765625,6.4541015625,0.390625,1
L2-C3,er_n12_p0.2_seed4,4096,7,0.05,6.0634765625,6.4541015625,0.390625,1
L2-C1,er_n12_p0.2_seed4,4096,8,0.0,6.0390625,6.44873046875,0.40966796875,1
L2-C2,er_n12_p0.2_seed4,4096,8,0.01,6.0390625,6.44873046875,0.40966796875,1
L2-C3,er_n12_p0.2_seed4,4096,8,0.05,6.0390625,6.44873046875,0.40966796875,1
L2-C1,er_n12_p0.2_seed4,4096,9,0.0,6.041259765625,6.45654296875,0.415283203125,1
L2-C2,er_n12_p0.2_seed4,4096,9,0.01,6.041259765625,6.45654296875,0.415283203125,1
L2-C3,er_n12_p0.2_seed4,4096,9,0.05,6.041259765625,6.45654296875,0.415283203125,1
L2-C1,er_n12_p0.3_seed0,128,0,0.0,5.6640625,5.640625,-0.0234375,0
L2-C2,er_n12_p0.3_seed0,128,0,0.01,5.6640625,5.640625,-0.0234375,0
L2-C3,er_n12_p0.3_seed0,128,0,0.05,5.6640625,5.640625,-0.0234375,0
L2-C1,er_n12_p0.3_seed0,128,1,0.0,5.2421875,5.421875,0.1796875,1
L2-C2,er_n12_p0.3_seed0,128,1,0.01,5.2421875,5.421875,0.1796875,1
L2-C3,er_n12_p0.3_seed0,128,1,0.05,5.2421875,5.421875,0.1796875,1
L2-C1,er_n12_p0.3_seed0,128,2,0.0,5.25,5.375,0.125,1
L2-C2,er_n12_p0.3_seed0,128,2,0.01,5.25,5.375,0.125,1
L2-C3,er_n12_p0.3_seed0,128,2,0.05,5.25,5.375,0.125,1
L2-C1,er_n12_p0.3_seed0,128,3,0.0,5.1875,5.3203125,0.1328125,1
L2-C2,er_n12_p0.3_seed0,128,3,0.01,5.1875,5.3203125,0.1328125,1
L2-C3,er_n12_p0.3_seed0,128,3,0.05,5.1875,5.3203125,0.1328125,1
L2-C1,er_n12_p0.3_seed0,128,4,0.0,5.515625,5.6875,0.171875,1
L2-C2,er_n12_p0.3_seed0,128,4,0.01,5.515625,5.6875,0.171875,1
L2-C3,er_n12_p0.3_seed0,128,4,0.05,5.515625,5.6875,0.171875,1
L2-C1,er_n12_p0.3_seed0,128,5,0.0,5.28125,5.7109375,0.4296875,1
L2-C2,er_n12_p0.3_seed0,128,5,0.01,5.28125,5.7109375,0.4296875,1
L2-C3,er_n12_p0.3_seed0,128,5,0.05,5.28125,5.7109375,0.4296875,1
L2-C1,er_n12_p0.3_seed0,128,6,0.0,5.2109375,5.609375,0.3984375,1
L2-C2,er_n12_p0.3_seed0,128,6,0.01,5.2109375,5.609375,0.3984375,1
L2-C3,er_n12_p0.3_seed0,128,6,0.05,5.2109375,5.609375,0.3984375,1
L2-C1,er_n12_p0.3_seed0,128,7,0.0,5.2890625,5.5625,0.2734375,1
L2-C2,er_n12_p0.3_seed0,128,7,0.01,5.2890625,5.5625,0.2734375,1
L2-C3,er_n12_p0.3_seed0,128,7,0.05,5.2890625,5.5625,0.2734375,1
L2-C1,er_n12_p0.3_seed0,128,8,0.0,5.3125,5.515625,0.203125,1
L2-C2,er_n12_p0.3_seed0,128,8,0.01,5.3125,5.515625,0.203125,1
L2-C3,er_n12_p0.3_seed0,128,8,0.05,5.3125,5.515625,0.203125,1
L2-C1,er_n12_p0.3_seed0,128,9,0.0,5.421875,5.484375,0.0625,1
L2-C2,er_n12_p0.3_seed0,128,9,0.01,5.421875,5.484375,0.0625,1
L2-C3,er_n12_p0.3_seed0,128,9,0.05,5.421875,5.484375,0.0625,1
L2-C1,er_n12_p0.3_seed0,512,0,0.0,5.44921875,5.57421875,0.125,1
L2-C2,er_n12_p0.3_seed0,512,0,0.01,5.44921875,5.57421875,0.125,1
L2-C3,er_n12_p0.3_seed0,512,0,0.05,5.44921875,5.57421875,0.125,1
L2-C1,er_n12_p0.3_seed0,512,1,0.0,5.296875,5.47265625,0.17578125,1
L2-C2,er_n12_p0.3_seed0,512,1,0.01,5.296875,5.47265625,0.17578125,1
L2-C3,er_n12_p0.3_seed0,512,1,0.05,5.296875,5.47265625,0.17578125,1
L2-C1,er_n12_p0.3_seed0,512,2,0.0,5.21875,5.404296875,0.185546875,1
L2-C2,er_n12_p0.3_seed0,512,2,0.01,5.21875,5.404296875,0.185546875,1
L2-C3,er_n12_p0.3_seed0,512,2,0.05,5.21875,5.404296875,0.185546875,1
L2-C1,er_n12_p0.3_seed0,512,3,0.0,5.205078125,5.57421875,0.369140625,1
L2-C2,er_n12_p0.3_seed0,512,3,0.01,5.205078125,5.57421875,0.369140625,1
L2-C3,er_n12_p0.3_seed0,512,3,0.05,5.205078125,5.57421875,0.369140625,1
L2-C1,er_n12_p0.3_seed0,512,4,0.0,5.322265625,5.53515625,0.212890625,1
L2-C2,er_n12_p0.3_seed0,512,4,0.01,5.322265625,5.53515625,0.212890625,1
L2-C3,er_n12_p0.3_seed0,512,4,0.05,5.322265625,5.53515625,0.212890625,1
L2-C1,er_n12_p0.3_seed0,512,5,0.0,5.24609375,5.662109375,0.416015625,1
L2-C2,er_n12_p0.3_seed0,512,5,0.01,5.24609375,5.662109375,0.416015625,1
L2-C3,er_n12_p0.3_seed0,512,5,0.05,5.24609375,5.662109375,0.416015625,1
L2-C1,er_n12_p0.3_seed0,512,6,0.0,5.2109375,5.435546875,0.224609375,1
L2-C2,er_n12_p0.3_seed0,512,6,0.01,5.2109375,5.435546875,0.224609375,1
L2-C3,er_n12_p0.3_seed0,512,6,0.05,5.2109375,5.435546875,0.224609375,1
L2-C1,er_n12_p0.3_seed0,512,7,0.0,5.306640625,5.48046875,0.173828125,1
L2-C2,er_n12_p0.3_seed0,512,7,0.01,5.306640625,5.48046875,0.173828125,1
L2-C3,er_n12_p0.3_seed0,512,7,0.05,5.306640625,5.48046875,0.173828125,1
L2-C1,er_n12_p0.3_seed0,512,8,0.0,5.365234375,5.595703125,0.23046875,1
L2-C2,er_n12_p0.3_seed0,512,8,0.01,5.365234375,5.595703125,0.23046875,1
L2-C3,er_n12_p0.3_seed0,512,8,0.05,5.365234375,5.595703125,0.23046875,1
L2-C1,er_n12_p0.3_seed0,512,9,0.0,5.38671875,5.572265625,0.185546875,1
L2-C2,er_n12_p0.3_seed0,512,9,0.01,5.38671875,5.572265625,0.185546875,1
L2-C3,er_n12_p0.3_seed0,512,9,0.05,5.38671875,5.572265625,0.185546875,1
L2-C1,er_n12_p0.3_seed0,1024,0,0.0,5.3525390625,5.5615234375,0.208984375,1
L2-C2,er_n12_p0.3_seed0,1024,0,0.01,5.3525390625,5.5615234375,0.208984375,1
L2-C3,er_n12_p0.3_seed0,1024,0,0.05,5.3525390625,5.5615234375,0.208984375,1
L2-C1,er_n12_p0.3_seed0,1024,1,0.0,5.2978515625,5.462890625,0.1650390625,1
L2-C2,er_n12_p0.3_seed0,1024,1,0.01,5.2978515625,5.462890625,0.1650390625,1
L2-C3,er_n12_p0.3_seed0,1024,1,0.05,5.2978515625,5.462890625,0.1650390625,1
L2-C1,er_n12_p0.3_seed0,1024,2,0.0,5.3388671875,5.455078125,0.1162109375,1
L2-C2,er_n12_p0.3_seed0,1024,2,0.01,5.3388671875,5.455078125,0.1162109375,1
L2-C3,er_n12_p0.3_seed0,1024,2,0.05,5.3388671875,5.455078125,0.1162109375,1
L2-C1,er_n12_p0.3_seed0,1024,3,0.0,5.259765625,5.5986328125,0.3388671875,1
L2-C2,er_n12_p0.3_seed0,1024,3,0.01,5.259765625,5.5986328125,0.3388671875,1
L2-C3,er_n12_p0.3_seed0,1024,3,0.05,5.259765625,5.5986328125,0.3388671875,1
L2-C1,er_n12_p0.3_seed0,1024,4,0.0,5.400390625,5.5546875,0.154296875,1
L2-C2,er_n12_p0.3_seed0,1024,4,0.01,5.400390625,5.5546875,0.154296875,1
L2-C3,er_n12_p0.3_seed0,1024,4,0.05,5.400390625,5.5546875,0.154296875,1
L2-C1,er_n12_p0.3_seed0,1024,5,0.0,5.3740234375,5.5615234375,0.1875,1
L2-C2,er_n12_p0.3_seed0,1024,5,0.01,5.3740234375,5.5615234375,0.1875,1
L2-C3,er_n12_p0.3_seed0,1024,5,0.05,5.3740234375,5.5615234375,0.1875,1
L2-C1,er_n12_p0.3_seed0,1024,6,0.0,5.2763671875,5.4931640625,0.216796875,1
L2-C2,er_n12_p0.3_seed0,1024,6,0.01,5.2763671875,5.4931640625,0.216796875,1
