claim_id,instance_id,optimizer,init_seed,delta,p1_best_expected_cut,p2_best_expected_cut,p1_n_evals,p2_n_evals,margin,preserves_direction
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,2,0.05,7.514361566006754,7.836704620069148,47,50,0.3223430540623937,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,3,0.0,8.256795409180363,8.607149215298346,58,53,0.35035380611798317,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,3,0.01,8.256795409180363,8.607149215298346,58,53,0.35035380611798317,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,3,0.05,8.256795409180363,8.607149215298346,58,53,0.35035380611798317,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,4,0.0,8.256794131775818,8.33086684329612,47,52,0.07407271152030148,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,4,0.01,8.256794131775818,8.33086684329612,47,52,0.07407271152030148,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,4,0.05,8.256794131775818,8.33086684329612,47,52,0.07407271152030148,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,5,0.0,7.514362034844402,8.874154564776843,54,50,1.3597925299324407,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,5,0.01,7.514362034844402,8.874154564776843,54,50,1.3597925299324407,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,5,0.05,7.514362034844402,8.874154564776843,54,50,1.3597925299324407,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,6,0.0,7.51436198474594,7.806593878886284,44,52,0.2922318941403441,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,6,0.01,7.51436198474594,7.806593878886284,44,52,0.2922318941403441,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,6,0.05,7.51436198474594,7.806593878886284,44,52,0.2922318941403441,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,7,0.0,7.5143625668319185,7.583942876360367,49,52,0.0695803095284484,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,7,0.01,7.5143625668319185,7.583942876360367,49,52,0.0695803095284484,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,7,0.05,7.5143625668319185,7.583942876360367,49,52,0.0695803095284484,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,8,0.0,7.5143632758712355,7.900752532068452,48,51,0.38638925619721665,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,8,0.01,7.5143632758712355,7.900752532068452,48,51,0.38638925619721665,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,8,0.05,7.5143632758712355,7.900752532068452,48,51,0.38638925619721665,1
ALGO-C1,er_n8_p0.4_seed4,Nelder-Mead,9,0.0,8.256775688834958,8.735577775176475,58,53,0.478802086341517,1
ALGO-C2,er_n8_p0.4_seed4,Nelder-Mead,9,0.01,8.256775688834958,8.735577775176475,58,53,0.478802086341517,1
ALGO-C3,er_n8_p0.4_seed4,Nelder-Mead,9,0.05,8.256775688834958,8.735577775176475,58,53,0.478802086341517,1
ALGO-C1,er_n8_p0.4_seed4,Powell,0,0.0,7.514363563819758,8.386880047872546,40,165,0.8725164840527881,1
ALGO-C2,er_n8_p0.4_seed4,Powell,0,0.01,7.514363563819758,8.386880047872546,40,165,0.8725164840527881,1
ALGO-C3,er_n8_p0.4_seed4,Powell,0,0.05,7.514363563819758,8.386880047872546,40,165,0.8725164840527881,1
ALGO-C1,er_n8_p0.4_seed4,Powell,1,0.0,7.51436367233027,8.773195935103233,66,169,1.2588322627729633,1
ALGO-C2,er_n8_p0.4_seed4,Powell,1,0.01,7.51436367233027,8.773195935103233,66,169,1.2588322627729633,1
ALGO-C3,er_n8_p0.4_seed4,Powell,1,0.05,7.51436367233027,8.773195935103233,66,169,1.2588322627729633,1
ALGO-C1,er_n8_p0.4_seed4,Powell,2,0.0,8.256795980537733,8.772898894207572,69,242,0.5161029136698385,1
ALGO-C2,er_n8_p0.4_seed4,Powell,2,0.01,8.256795980537733,8.772898894207572,69,242,0.5161029136698385,1
ALGO-C3,er_n8_p0.4_seed4,Powell,2,0.05,8.256795980537733,8.772898894207572,69,242,0.5161029136698385,1
ALGO-C1,er_n8_p0.4_seed4,Powell,3,0.0,8.256795980523316,7.534956863853775,80,170,-0.7218391166695408,0
ALGO-C2,er_n8_p0.4_seed4,Powell,3,0.01,8.256795980523316,7.534956863853775,80,170,-0.7218391166695408,0
ALGO-C3,er_n8_p0.4_seed4,Powell,3,0.05,8.256795980523316,7.534956863853775,80,170,-0.7218391166695408,0
ALGO-C1,er_n8_p0.4_seed4,Powell,4,0.0,8.256795978448944,8.258838259419322,65,132,0.0020422809703788403,1
ALGO-C2,er_n8_p0.4_seed4,Powell,4,0.01,8.256795978448944,8.258838259419322,65,132,0.0020422809703788403,0
ALGO-C3,er_n8_p0.4_seed4,Powell,4,0.05,8.256795978448944,8.258838259419322,65,132,0.0020422809703788403,0
ALGO-C1,er_n8_p0.4_seed4,Powell,5,0.0,8.256795979074887,8.387959488101199,66,430,0.1311635090263117,1
ALGO-C2,er_n8_p0.4_seed4,Powell,5,0.01,8.256795979074887,8.387959488101199,66,430,0.1311635090263117,1
ALGO-C3,er_n8_p0.4_seed4,Powell,5,0.05,8.256795979074887,8.387959488101199,66,430,0.1311635090263117,1
ALGO-C1,er_n8_p0.4_seed4,Powell,6,0.0,8.256795911160781,8.928514406896534,60,167,0.6717184957357532,1
ALGO-C2,er_n8_p0.4_seed4,Powell,6,0.01,8.256795911160781,8.928514406896534,60,167,0.6717184957357532,1
ALGO-C3,er_n8_p0.4_seed4,Powell,6,0.05,8.256795911160781,8.928514406896534,60,167,0.6717184957357532,1
ALGO-C1,er_n8_p0.4_seed4,Powell,7,0.0,8.256795878738188,7.574131204406318,63,210,-0.6826646743318703,0
ALGO-C2,er_n8_p0.4_seed4,Powell,7,0.01,8.256795878738188,7.574131204406318,63,210,-0.6826646743318703,0
ALGO-C3,er_n8_p0.4_seed4,Powell,7,0.05,8.256795878738188,7.574131204406318,63,210,-0.6826646743318703,0
ALGO-C1,er_n8_p0.4_seed4,Powell,8,0.0,8.256795000098837,7.564572983246783,65,89,-0.6922220168520541,0
ALGO-C2,er_n8_p0.4_seed4,Powell,8,0.01,8.256795000098837,7.564572983246783,65,89,-0.6922220168520541,0
ALGO-C3,er_n8_p0.4_seed4,Powell,8,0.05,8.256795000098837,7.564572983246783,65,89,-0.6922220168520541,0
ALGO-C1,er_n8_p0.4_seed4,Powell,9,0.0,7.5143636689158075,8.772734002072486,62,301,1.2583703331566785,1
ALGO-C2,er_n8_p0.4_seed4,Powell,9,0.01,7.5143636689158075,8.772734002072486,62,301,1.2583703331566785,1
ALGO-C3,er_n8_p0.4_seed4,Powell,9,0.05,7.5143636689158075,8.772734002072486,62,301,1.2583703331566785,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,0,0.0,1.6845041995362888,2.538841354738218,30,30,0.8543371552019292,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,0,0.01,1.6845041995362888,2.538841354738218,30,30,0.8543371552019292,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,0,0.05,1.6845041995362888,2.538841354738218,30,30,0.8543371552019292,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,1,0.0,1.6845040592663736,1.9072678527595983,30,30,0.22276379349322473,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,1,0.01,1.6845040592663736,1.9072678527595983,30,30,0.22276379349322473,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,1,0.05,1.6845040592663736,1.9072678527595983,30,30,0.22276379349322473,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,2,0.0,2.3800861699692137,2.340950201268398,30,30,-0.039135968700815926,0
ALGO-C2,er_n10_p0.2_seed0,COBYLA,2,0.01,2.3800861699692137,2.340950201268398,30,30,-0.039135968700815926,0
ALGO-C3,er_n10_p0.2_seed0,COBYLA,2,0.05,2.3800861699692137,2.340950201268398,30,30,-0.039135968700815926,0
ALGO-C1,er_n10_p0.2_seed0,COBYLA,3,0.0,2.380086238954819,2.591192408615638,30,30,0.2111061696608192,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,3,0.01,2.380086238954819,2.591192408615638,30,30,0.2111061696608192,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,3,0.05,2.380086238954819,2.591192408615638,30,30,0.2111061696608192,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,4,0.0,2.380085777518689,2.578853576059349,30,30,0.19876779854065996,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,4,0.01,2.380085777518689,2.578853576059349,30,30,0.19876779854065996,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,4,0.05,2.380085777518689,2.578853576059349,30,30,0.19876779854065996,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,5,0.0,2.3800862644746803,2.518687772014046,30,30,0.13860150753936562,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,5,0.01,2.3800862644746803,2.518687772014046,30,30,0.13860150753936562,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,5,0.05,2.3800862644746803,2.518687772014046,30,30,0.13860150753936562,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,6,0.0,1.684504330666231,2.604004288889774,30,30,0.919499958223543,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,6,0.01,1.684504330666231,2.604004288889774,30,30,0.919499958223543,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,6,0.05,1.684504330666231,2.604004288889774,30,30,0.919499958223543,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,7,0.0,1.6845043333573742,1.8263659392431402,30,30,0.14186160588576602,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,7,0.01,1.6845043333573742,1.8263659392431402,30,30,0.14186160588576602,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,7,0.05,1.6845043333573742,1.8263659392431402,30,30,0.14186160588576602,1
ALGO-C1,er_n10_p0.2_seed0,COBYLA,8,0.0,2.3800861145736545,1.9738882096376202,30,30,-0.40619790493603425,0
ALGO-C2,er_n10_p0.2_seed0,COBYLA,8,0.01,2.3800861145736545,1.9738882096376202,30,30,-0.40619790493603425,0
ALGO-C3,er_n10_p0.2_seed0,COBYLA,8,0.05,2.3800861145736545,1.9738882096376202,30,30,-0.40619790493603425,0
ALGO-C1,er_n10_p0.2_seed0,COBYLA,9,0.0,2.38008469329086,2.5311492851686603,30,30,0.1510645918778004,1
ALGO-C2,er_n10_p0.2_seed0,COBYLA,9,0.01,2.38008469329086,2.5311492851686603,30,30,0.1510645918778004,1
ALGO-C3,er_n10_p0.2_seed0,COBYLA,9,0.05,2.38008469329086,2.5311492851686603,30,30,0.1510645918778004,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,0,0.0,1.6845040263577507,2.3760090260555082,59,49,0.6915049996977576,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,0,0.01,1.6845040263577507,2.3760090260555082,59,49,0.6915049996977576,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,0,0.05,1.6845040263577507,2.3760090260555082,59,49,0.6915049996977576,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,1,0.0,1.6845039519103882,1.7617617921331554,49,51,0.07725784022276727,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,1,0.01,1.6845039519103882,1.7617617921331554,49,51,0.07725784022276727,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,1,0.05,1.6845039519103882,1.7617617921331554,49,51,0.07725784022276727,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,2,0.0,2.3800847542696344,2.3320824095425983,49,52,-0.04800234472703613,0
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,2,0.01,2.3800847542696344,2.3320824095425983,49,52,-0.04800234472703613,0
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,2,0.05,2.3800847542696344,2.3320824095425983,49,52,-0.04800234472703613,0
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,3,0.0,2.380084620403955,2.6984169995349907,57,50,0.31833237913103574,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,3,0.01,2.380084620403955,2.6984169995349907,57,50,0.31833237913103574,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,3,0.05,2.380084620403955,2.6984169995349907,57,50,0.31833237913103574,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,4,0.0,2.3800849995807885,2.2636513448431947,46,54,-0.1164336547375937,0
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,4,0.01,2.3800849995807885,2.2636513448431947,46,54,-0.1164336547375937,0
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,4,0.05,2.3800849995807885,2.2636513448431947,46,54,-0.1164336547375937,0
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,5,0.0,2.3800852384230926,2.6165623837336622,50,52,0.23647714531056963,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,5,0.01,2.3800852384230926,2.6165623837336622,50,52,0.23647714531056963,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,5,0.05,2.3800852384230926,2.6165623837336622,50,52,0.23647714531056963,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,6,0.0,1.6845043144707659,2.458134746640172,39,52,0.7736304321694063,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,6,0.01,1.6845043144707659,2.458134746640172,39,52,0.7736304321694063,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,6,0.05,1.6845043144707659,2.458134746640172,39,52,0.7736304321694063,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,7,0.0,1.684503678621801,2.183702200628821,39,50,0.49919852200701986,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,7,0.01,1.684503678621801,2.183702200628821,39,50,0.49919852200701986,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,7,0.05,1.684503678621801,2.183702200628821,39,50,0.49919852200701986,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,8,0.0,2.3800829545958595,2.5443035853367872,55,50,0.16422063074092774,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,8,0.01,2.3800829545958595,2.5443035853367872,55,50,0.16422063074092774,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,8,0.05,2.3800829545958595,2.5443035853367872,55,50,0.16422063074092774,1
ALGO-C1,er_n10_p0.2_seed0,Nelder-Mead,9,0.0,2.3800852637581,2.5763600106302182,59,56,0.1962747468721182,1
ALGO-C2,er_n10_p0.2_seed0,Nelder-Mead,9,0.01,2.3800852637581,2.5763600106302182,59,56,0.1962747468721182,1
ALGO-C3,er_n10_p0.2_seed0,Nelder-Mead,9,0.05,2.3800852637581,2.5763600106302182,59,56,0.1962747468721182,1
ALGO-C1,er_n10_p0.2_seed0,Powell,0,0.0,2.3800862965228884,2.422351318854591,61,159,0.042265022331702706,1
ALGO-C2,er_n10_p0.2_seed0,Powell,0,0.01,2.3800862965228884,2.422351318854591,61,159,0.042265022331702706,1
ALGO-C3,er_n10_p0.2_seed0,Powell,0,0.05,2.3800862965228884,2.422351318854591,61,159,0.042265022331702706,0
ALGO-C1,er_n10_p0.2_seed0,Powell,1,0.0,2.380086296520235,2.628542443975224,64,245,0.24845614745498912,1
ALGO-C2,er_n10_p0.2_seed0,Powell,1,0.01,2.380086296520235,2.628542443975224,64,245,0.24845614745498912,1
ALGO-C3,er_n10_p0.2_seed0,Powell,1,0.05,2.380086296520235,2.628542443975224,64,245,0.24845614745498912,1
ALGO-C1,er_n10_p0.2_seed0,Powell,2,0.0,2.3800862965230016,2.612045344270803,60,401,0.23195904774780152,1
ALGO-C2,er_n10_p0.2_seed0,Powell,2,0.01,2.3800862965230016,2.612045344270803,60,401,0.23195904774780152,1
ALGO-C3,er_n10_p0.2_seed0,Powell,2,0.05,2.3800862965230016,2.612045344270803,60,401,0.23195904774780152,1
ALGO-C1,er_n10_p0.2_seed0,Powell,3,0.0,2.3800862956867643,2.6119563602873024,56,390,0.23187006460053805,1
ALGO-C2,er_n10_p0.2_seed0,Powell,3,0.01,2.3800862956867643,2.6119563602873024,56,390,0.23187006460053805,1
ALGO-C3,er_n10_p0.2_seed0,Powell,3,0.05,2.3800862956867643,2.6119563602873024,56,390,0.23187006460053805,1
ALGO-C1,er_n10_p0.2_seed0,Powell,4,0.0,2.380086296523025,2.628477063212816,60,280,0.24839076668979088,1
ALGO-C2,er_n10_p0.2_seed0,Powell,4,0.01,2.380086296523025,2.628477063212816,60,280,0.24839076668979088,1
ALGO-C3,er_n10_p0.2_seed0,Powell,4,0.05,2.380086296523025,2.628477063212816,60,280,0.24839076668979088,1
ALGO-C1,er_n10_p0.2_seed0,Powell,5,0.0,2.380086296522967,2.6120462269129243,59,278,0.23195993038995733,1
ALGO-C2,er_n10_p0.2_seed0,Powell,5,0.01,2.380086296522967,2.6120462269129243,59,278,0.23195993038995733,1
ALGO-C3,er_n10_p0.2_seed0,Powell,5,0.05,2.380086296522967,2.6120462269129243,59,278,0.23195993038995733,1
ALGO-C1,er_n10_p0.2_seed0,Powell,6,0.0,2.3800862965229213,2.7320734390775243,61,163,0.35198714255460306,1
ALGO-C2,er_n10_p0.2_seed0,Powell,6,0.01,2.3800862965229213,2.7320734390775243,61,163,0.35198714255460306,1
ALGO-C3,er_n10_p0.2_seed0,Powell,6,0.05,2.3800862965229213,2.7320734390775243,61,163,0.35198714255460306,1
ALGO-C1,er_n10_p0.2_seed0,Powell,7,0.0,2.3800862965229386,2.6286096143342803,62,471,0.24852331781134174,1
ALGO-C2,er_n10_p0.2_seed0,Powell,7,0.01,2.3800862965229386,2.6286096143342803,62,471,0.24852331781134174,1
ALGO-C3,er_n10_p0.2_seed0,Powell,7,0.05,2.3800862965229386,2.6286096143342803,62,471,0.24852331781134174,1
ALGO-C1,er_n10_p0.2_seed0,Powell,8,0.0,2.3800862964933387,2.612029841375934,59,311,0.23194354488259528,1
ALGO-C2,er_n10_p0.2_seed0,Powell,8,0.01,2.3800862964933387,2.612029841375934,59,311,0.23194354488259528,1
ALGO-C3,er_n10_p0.2_seed0,Powell,8,0.05,2.3800862964933387,2.612029841375934,59,311,0.23194354488259528,1
ALGO-C1,er_n10_p0.2_seed0,Powell,9,0.0,2.3800862965229475,2.73205968623381,59,250,0.35197338971086234,1
ALGO-C2,er_n10_p0.2_seed0,Powell,9,0.01,2.3800862965229475,2.73205968623381,59,250,0.35197338971086234,1
ALGO-C3,er_n10_p0.2_seed0,Powell,9,0.05,2.3800862965229475,2.73205968623381,59,250,0.35197338971086234,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,0,0.0,6.791587759185374,6.87821501927502,30,30,0.08662726008964583,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,0,0.01,6.791587759185374,6.87821501927502,30,30,0.08662726008964583,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,0,0.05,6.791587759185374,6.87821501927502,30,30,0.08662726008964583,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,1,0.0,5.584558487651966,5.64532242757874,30,30,0.060763939926773425,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,1,0.01,5.584558487651966,5.64532242757874,30,30,0.060763939926773425,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,1,0.05,5.584558487651966,5.64532242757874,30,30,0.060763939926773425,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,2,0.0,6.791626791659688,6.94492991486053,30,30,0.15330312320084172,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,2,0.01,6.791626791659688,6.94492991486053,30,30,0.15330312320084172,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,2,0.05,6.791626791659688,6.94492991486053,30,30,0.15330312320084172,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,3,0.0,6.791626950945689,6.791898060983712,30,30,0.00027111003802282596,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,3,0.01,6.791626950945689,6.791898060983712,30,30,0.00027111003802282596,0
ALGO-C3,er_n10_p0.2_seed1,COBYLA,3,0.05,6.791626950945689,6.791898060983712,30,30,0.00027111003802282596,0
ALGO-C1,er_n10_p0.2_seed1,COBYLA,4,0.0,6.791627139994994,6.84216954055856,30,30,0.050542400563565515,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,4,0.01,6.791627139994994,6.84216954055856,30,30,0.050542400563565515,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,4,0.05,6.791627139994994,6.84216954055856,30,30,0.050542400563565515,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,5,0.0,5.5845527011793665,7.3475311198515065,30,30,1.76297841867214,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,5,0.01,5.5845527011793665,7.3475311198515065,30,30,1.76297841867214,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,5,0.05,5.5845527011793665,7.3475311198515065,30,30,1.76297841867214,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,6,0.0,6.791598599535976,6.8498515728630265,30,30,0.058252973327050483,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,6,0.01,6.791598599535976,6.8498515728630265,30,30,0.058252973327050483,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,6,0.05,6.791598599535976,6.8498515728630265,30,30,0.058252973327050483,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,7,0.0,6.791626266802994,5.7999219316875745,30,30,-0.9917043351154193,0
ALGO-C2,er_n10_p0.2_seed1,COBYLA,7,0.01,6.791626266802994,5.7999219316875745,30,30,-0.9917043351154193,0
ALGO-C3,er_n10_p0.2_seed1,COBYLA,7,0.05,6.791626266802994,5.7999219316875745,30,30,-0.9917043351154193,0
ALGO-C1,er_n10_p0.2_seed1,COBYLA,8,0.0,5.584558822387281,7.476226805734259,29,30,1.891667983346978,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,8,0.01,5.584558822387281,7.476226805734259,29,30,1.891667983346978,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,8,0.05,5.584558822387281,7.476226805734259,29,30,1.891667983346978,1
ALGO-C1,er_n10_p0.2_seed1,COBYLA,9,0.0,6.791609212736349,7.397452997046776,30,30,0.6058437843104274,1
ALGO-C2,er_n10_p0.2_seed1,COBYLA,9,0.01,6.791609212736349,7.397452997046776,30,30,0.6058437843104274,1
ALGO-C3,er_n10_p0.2_seed1,COBYLA,9,0.05,6.791609212736349,7.397452997046776,30,30,0.6058437843104274,1
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,0,0.0,6.7916256378700535,6.713046622236347,51,49,-0.07857901563370628,0
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,0,0.01,6.7916256378700535,6.713046622236347,51,49,-0.07857901563370628,0
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,0,0.05,6.7916256378700535,6.713046622236347,51,49,-0.07857901563370628,0
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,1,0.0,6.791616787703862,5.657479953223389,58,58,-1.134136834480473,0
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,1,0.01,6.791616787703862,5.657479953223389,58,58,-1.134136834480473,0
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,1,0.05,6.791616787703862,5.657479953223389,58,58,-1.134136834480473,0
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,2,0.0,6.791626296860256,6.532158673074411,49,52,-0.2594676237858451,0
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,2,0.01,6.791626296860256,6.532158673074411,49,52,-0.2594676237858451,0
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,2,0.05,6.791626296860256,6.532158673074411,49,52,-0.2594676237858451,0
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,3,0.0,6.791625704607565,7.294161342065691,57,53,0.5025356374581262,1
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,3,0.01,6.791625704607565,7.294161342065691,57,53,0.5025356374581262,1
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,3,0.05,6.791625704607565,7.294161342065691,57,53,0.5025356374581262,1
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,4,0.0,6.791625068409715,6.77445953157507,50,49,-0.017165536834644612,0
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,4,0.01,6.791625068409715,6.77445953157507,50,49,-0.017165536834644612,0
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,4,0.05,6.791625068409715,6.77445953157507,50,49,-0.017165536834644612,0
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,5,0.0,6.791622774101382,7.386856458384294,59,54,0.5952336842829116,1
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,5,0.01,6.791622774101382,7.386856458384294,59,54,0.5952336842829116,1
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,5,0.05,6.791622774101382,7.386856458384294,59,54,0.5952336842829116,1
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,6,0.0,5.584558344005647,6.7180401618172745,41,55,1.133481817811627,1
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,6,0.01,5.584558344005647,6.7180401618172745,41,55,1.133481817811627,1
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,6,0.05,5.584558344005647,6.7180401618172745,41,55,1.133481817811627,1
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,7,0.0,6.791561325306439,5.790568224966703,56,52,-1.0009931003397359,0
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,7,0.01,6.791561325306439,5.790568224966703,56,52,-1.0009931003397359,0
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,7,0.05,6.791561325306439,5.790568224966703,56,52,-1.0009931003397359,0
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,8,0.0,5.584558152989923,6.43249755164919,47,55,0.8479393986592667,1
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,8,0.01,5.584558152989923,6.43249755164919,47,55,0.8479393986592667,1
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,8,0.05,5.584558152989923,6.43249755164919,47,55,0.8479393986592667,1
ALGO-C1,er_n10_p0.2_seed1,Nelder-Mead,9,0.0,6.791476768586872,7.404962407386069,59,55,0.6134856387991974,1
ALGO-C2,er_n10_p0.2_seed1,Nelder-Mead,9,0.01,6.791476768586872,7.404962407386069,59,55,0.6134856387991974,1
ALGO-C3,er_n10_p0.2_seed1,Nelder-Mead,9,0.05,6.791476768586872,7.404962407386069,59,55,0.6134856387991974,1
ALGO-C1,er_n10_p0.2_seed1,Powell,0,0.0,6.791627143524297,6.885734671794552,82,169,0.09410752827025437,1
ALGO-C2,er_n10_p0.2_seed1,Powell,0,0.01,6.791627143524297,6.885734671794552,82,169,0.09410752827025437,1
ALGO-C3,er_n10_p0.2_seed1,Powell,0,0.05,6.791627143524297,6.885734671794552,82,169,0.09410752827025437,1
ALGO-C1,er_n10_p0.2_seed1,Powell,1,0.0,6.791627144748612,7.40632044174581,66,204,0.6146932969971974,1
ALGO-C2,er_n10_p0.2_seed1,Powell,1,0.01,6.791627144748612,7.40632044174581,66,204,0.6146932969971974,1
ALGO-C3,er_n10_p0.2_seed1,Powell,1,0.05,6.791627144748612,7.40632044174581,66,204,0.6146932969971974,1
ALGO-C1,er_n10_p0.2_seed1,Powell,2,0.0,6.791627144642504,6.947066700474923,61,123,0.15543955583241864,1
ALGO-C2,er_n10_p0.2_seed1,Powell,2,0.01,6.791627144642504,6.947066700474923,61,123,0.15543955583241864,1
