record_id,cell_id,claim_id,baseline_A_value,baseline_B_value,metric,signed_margin,preserved,contradicted,tied,axis_values,candidate_cluster_unit,cluster_unit_type
EX-C1,0,ext_2202_14025v1_legacy_claim12,0.011783291993197,0.0315455420059151,compilation runtime (pytket vs Qiskit),0.0197622500127181,1,0,0,circuit_size=4;qiskit_optimization_level=0;repetition=0,4,circuit_size (benchmark size)
EX-C1,1,ext_2202_14025v1_legacy_claim12,0.0091605000197887,0.0244532499928027,compilation runtime (pytket vs Qiskit),0.015292749973014,1,0,0,circuit_size=4;qiskit_optimization_level=1;repetition=0,4,circuit_size (benchmark size)
EX-C1,2,ext_2202_14025v1_legacy_claim12,0.009052958979737,0.0260956670390442,compilation runtime (pytket vs Qiskit),0.0170427080593072,1,0,0,circuit_size=4;qiskit_optimization_level=2;repetition=0,4,circuit_size (benchmark size)
EX-C1,3,ext_2202_14025v1_legacy_claim12,0.0091112079680897,0.0270356250111944,compilation runtime (pytket vs Qiskit),0.0179244170431047,1,0,0,circuit_size=4;qiskit_optimization_level=3;repetition=0,4,circuit_size (benchmark size)
EX-C1,4,ext_2202_14025v1_legacy_claim12,0.0095766659942455,0.0269229169934988,compilation runtime (pytket vs Qiskit),0.0173462509992533,1,0,0,circuit_size=4;qiskit_optimization_level=0;repetition=1,4,circuit_size (benchmark size)
EX-C1,5,ext_2202_14025v1_legacy_claim12,0.009500291023869,0.0274638750124722,compilation runtime (pytket vs Qiskit),0.017963583988603198,1,0,0,circuit_size=4;qiskit_optimization_level=1;repetition=1,4,circuit_size (benchmark size)
EX-C1,6,ext_2202_14025v1_legacy_claim12,0.0090229579946026,0.0329219169798307,compilation runtime (pytket vs Qiskit),0.0238989589852281,1,0,0,circuit_size=4;qiskit_optimization_level=2;repetition=1,4,circuit_size (benchmark size)
EX-C1,7,ext_2202_14025v1_legacy_claim12,0.0093397090095095,0.0285781670245341,compilation runtime (pytket vs Qiskit),0.0192384580150246,1,0,0,circuit_size=4;qiskit_optimization_level=3;repetition=1,4,circuit_size (benchmark size)
EX-C1,8,ext_2202_14025v1_legacy_claim12,0.0096980830421671,0.0237010840210132,compilation runtime (pytket vs Qiskit),0.0140030009788461,1,0,0,circuit_size=4;qiskit_optimization_level=0;repetition=2,4,circuit_size (benchmark size)
EX-C1,9,ext_2202_14025v1_legacy_claim12,0.0090557090006768,0.0251904579927213,compilation runtime (pytket vs Qiskit),0.0161347489920445,1,0,0,circuit_size=4;qiskit_optimization_level=1;repetition=2,4,circuit_size (benchmark size)
EX-C1,10,ext_2202_14025v1_legacy_claim12,0.0091914579970762,0.0281980419531464,compilation runtime (pytket vs Qiskit),0.0190065839560702,1,0,0,circuit_size=4;qiskit_optimization_level=2;repetition=2,4,circuit_size (benchmark size)
EX-C1,11,ext_2202_14025v1_legacy_claim12,0.0090115000493824,0.0280427089892327,compilation runtime (pytket vs Qiskit),0.0190312089398503,1,0,0,circuit_size=4;qiskit_optimization_level=3;repetition=2,4,circuit_size (benchmark size)
EX-C1,12,ext_2202_14025v1_legacy_claim12,0.0092915829736739,0.0255607920116744,compilation runtime (pytket vs Qiskit),0.0162692090380005,1,0,0,circuit_size=4;qiskit_optimization_level=0;repetition=3,4,circuit_size (benchmark size)
EX-C1,13,ext_2202_14025v1_legacy_claim12,0.0102912919828668,0.0289292499655857,compilation runtime (pytket vs Qiskit),0.0186379579827189,1,0,0,circuit_size=4;qiskit_optimization_level=1;repetition=3,4,circuit_size (benchmark size)
EX-C1,14,ext_2202_14025v1_legacy_claim12,0.0094510830240324,0.0298342920141294,compilation runtime (pytket vs Qiskit),0.020383208990097,1,0,0,circuit_size=4;qiskit_optimization_level=2;repetition=3,4,circuit_size (benchmark size)
EX-C1,15,ext_2202_14025v1_legacy_claim12,0.0090833340073004,0.0267435829737223,compilation runtime (pytket vs Qiskit),0.017660248966421897,1,0,0,circuit_size=4;qiskit_optimization_level=3;repetition=3,4,circuit_size (benchmark size)
EX-C1,16,ext_2202_14025v1_legacy_claim12,0.0090769579983316,0.0236982909846119,compilation runtime (pytket vs Qiskit),0.0146213329862803,1,0,0,circuit_size=4;qiskit_optimization_level=0;repetition=4,4,circuit_size (benchmark size)
EX-C1,17,ext_2202_14025v1_legacy_claim12,0.0091217500157654,0.0245940419845283,compilation runtime (pytket vs Qiskit),0.015472291968762899,1,0,0,circuit_size=4;qiskit_optimization_level=1;repetition=4,4,circuit_size (benchmark size)
EX-C1,18,ext_2202_14025v1_legacy_claim12,0.0091130830114707,0.0275761249940842,compilation runtime (pytket vs Qiskit),0.0184630419826135,1,0,0,circuit_size=4;qiskit_optimization_level=2;repetition=4,4,circuit_size (benchmark size)
EX-C1,19,ext_2202_14025v1_legacy_claim12,0.0094929580227471,0.0304462499916553,compilation runtime (pytket vs Qiskit),0.020953291968908203,1,0,0,circuit_size=4;qiskit_optimization_level=3;repetition=4,4,circuit_size (benchmark size)
EX-C1,20,ext_2202_14025v1_legacy_claim12,0.0106593329692259,0.0275012089987285,compilation runtime (pytket vs Qiskit),0.0168418760295026,1,0,0,circuit_size=6;qiskit_optimization_level=0;repetition=0,6,circuit_size (benchmark size)
EX-C1,21,ext_2202_14025v1_legacy_claim12,0.0097274169675074,0.02801399998134,compilation runtime (pytket vs Qiskit),0.0182865830138326,1,0,0,circuit_size=6;qiskit_optimization_level=1;repetition=0,6,circuit_size (benchmark size)
EX-C1,22,ext_2202_14025v1_legacy_claim12,0.0098501250031404,0.0265792499994859,compilation runtime (pytket vs Qiskit),0.016729124996345497,1,0,0,circuit_size=6;qiskit_optimization_level=2;repetition=0,6,circuit_size (benchmark size)
EX-C1,23,ext_2202_14025v1_legacy_claim12,0.009997375018429,0.0275692499708384,compilation runtime (pytket vs Qiskit),0.0175718749524094,1,0,0,circuit_size=6;qiskit_optimization_level=3;repetition=0,6,circuit_size (benchmark size)
EX-C1,24,ext_2202_14025v1_legacy_claim12,0.0097309999982826,0.024722957983613,compilation runtime (pytket vs Qiskit),0.0149919579853304,1,0,0,circuit_size=6;qiskit_optimization_level=0;repetition=1,6,circuit_size (benchmark size)
EX-C1,25,ext_2202_14025v1_legacy_claim12,0.0096849590190686,0.0258171670138835,compilation runtime (pytket vs Qiskit),0.0161322079948149,1,0,0,circuit_size=6;qiskit_optimization_level=1;repetition=1,6,circuit_size (benchmark size)
EX-C1,26,ext_2202_14025v1_legacy_claim12,0.0106674170237965,0.0292022909852676,compilation runtime (pytket vs Qiskit),0.018534873961471098,1,0,0,circuit_size=6;qiskit_optimization_level=2;repetition=1,6,circuit_size (benchmark size)
EX-C1,27,ext_2202_14025v1_legacy_claim12,0.0101701249950565,0.0312275000032968,compilation runtime (pytket vs Qiskit),0.0210573750082403,1,0,0,circuit_size=6;qiskit_optimization_level=3;repetition=1,6,circuit_size (benchmark size)
EX-C1,28,ext_2202_14025v1_legacy_claim12,0.0102835409925319,0.026832583011128,compilation runtime (pytket vs Qiskit),0.016549042018596104,1,0,0,circuit_size=6;qiskit_optimization_level=0;repetition=2,6,circuit_size (benchmark size)
EX-C1,29,ext_2202_14025v1_legacy_claim12,0.0096646249876357,0.0246665829909034,compilation runtime (pytket vs Qiskit),0.0150019580032677,1,0,0,circuit_size=6;qiskit_optimization_level=1;repetition=2,6,circuit_size (benchmark size)
EX-C1,30,ext_2202_14025v1_legacy_claim12,0.0098026249906979,0.0270343339652754,compilation runtime (pytket vs Qiskit),0.0172317089745775,1,0,0,circuit_size=6;qiskit_optimization_level=2;repetition=2,6,circuit_size (benchmark size)
EX-C1,31,ext_2202_14025v1_legacy_claim12,0.0097035419894382,0.0276720420224592,compilation runtime (pytket vs Qiskit),0.017968500033021,1,0,0,circuit_size=6;qiskit_optimization_level=3;repetition=2,6,circuit_size (benchmark size)
EX-C1,32,ext_2202_14025v1_legacy_claim12,0.0097516250098124,0.0238638340379111,compilation runtime (pytket vs Qiskit),0.014112209028098698,1,0,0,circuit_size=6;qiskit_optimization_level=0;repetition=3,6,circuit_size (benchmark size)
EX-C1,33,ext_2202_14025v1_legacy_claim12,0.0101444579777307,0.0257733750040642,compilation runtime (pytket vs Qiskit),0.015628917026333504,1,0,0,circuit_size=6;qiskit_optimization_level=1;repetition=3,6,circuit_size (benchmark size)
EX-C1,34,ext_2202_14025v1_legacy_claim12,0.009790415992029,0.0310232499614357,compilation runtime (pytket vs Qiskit),0.0212328339694067,1,0,0,circuit_size=6;qiskit_optimization_level=2;repetition=3,6,circuit_size (benchmark size)
EX-C1,35,ext_2202_14025v1_legacy_claim12,0.0103846249985508,0.0291583749931305,compilation runtime (pytket vs Qiskit),0.0187737499945797,1,0,0,circuit_size=6;qiskit_optimization_level=3;repetition=3,6,circuit_size (benchmark size)
EX-C1,36,ext_2202_14025v1_legacy_claim12,0.0098141250200569,0.0246385000064037,compilation runtime (pytket vs Qiskit),0.0148243749863468,1,0,0,circuit_size=6;qiskit_optimization_level=0;repetition=4,6,circuit_size (benchmark size)
EX-C1,37,ext_2202_14025v1_legacy_claim12,0.0101687080459669,0.0249784589977934,compilation runtime (pytket vs Qiskit),0.014809750951826498,1,0,0,circuit_size=6;qiskit_optimization_level=1;repetition=4,6,circuit_size (benchmark size)
EX-C1,38,ext_2202_14025v1_legacy_claim12,0.0098830420174635,0.026870833011344,compilation runtime (pytket vs Qiskit),0.0169877909938805,1,0,0,circuit_size=6;qiskit_optimization_level=2;repetition=4,6,circuit_size (benchmark size)
EX-C1,39,ext_2202_14025v1_legacy_claim12,0.0097572919912636,0.0276191250304691,compilation runtime (pytket vs Qiskit),0.0178618330392055,1,0,0,circuit_size=6;qiskit_optimization_level=3;repetition=4,6,circuit_size (benchmark size)
EX-C1,40,ext_2202_14025v1_legacy_claim12,0.0104242500383406,0.0269716670154593,compilation runtime (pytket vs Qiskit),0.0165474169771187,1,0,0,circuit_size=8;qiskit_optimization_level=0;repetition=0,8,circuit_size (benchmark size)
EX-C1,41,ext_2202_14025v1_legacy_claim12,0.0112292499979957,0.0281644579954445,compilation runtime (pytket vs Qiskit),0.0169352079974488,1,0,0,circuit_size=8;qiskit_optimization_level=1;repetition=0,8,circuit_size (benchmark size)
EX-C1,42,ext_2202_14025v1_legacy_claim12,0.0109517909586429,0.0278255000011995,compilation runtime (pytket vs Qiskit),0.016873709042556598,1,0,0,circuit_size=8;qiskit_optimization_level=2;repetition=0,8,circuit_size (benchmark size)
EX-C1,43,ext_2202_14025v1_legacy_claim12,0.0109020409872755,0.0275740000070072,compilation runtime (pytket vs Qiskit),0.016671959019731702,1,0,0,circuit_size=8;qiskit_optimization_level=3;repetition=0,8,circuit_size (benchmark size)
EX-C1,44,ext_2202_14025v1_legacy_claim12,0.0110645000240765,0.0284101249999366,compilation runtime (pytket vs Qiskit),0.0173456249758601,1,0,0,circuit_size=8;qiskit_optimization_level=0;repetition=1,8,circuit_size (benchmark size)
EX-C1,45,ext_2202_14025v1_legacy_claim12,0.0105232499772682,0.0269879580009728,compilation runtime (pytket vs Qiskit),0.016464708023704602,1,0,0,circuit_size=8;qiskit_optimization_level=1;repetition=1,8,circuit_size (benchmark size)
EX-C1,46,ext_2202_14025v1_legacy_claim12,0.010468500026036,0.0276520830229856,compilation runtime (pytket vs Qiskit),0.017183582996949602,1,0,0,circuit_size=8;qiskit_optimization_level=2;repetition=1,8,circuit_size (benchmark size)
EX-C1,47,ext_2202_14025v1_legacy_claim12,0.0109893750050105,0.0293018750380724,compilation runtime (pytket vs Qiskit),0.018312500033061903,1,0,0,circuit_size=8;qiskit_optimization_level=3;repetition=1,8,circuit_size (benchmark size)
EX-C1,48,ext_2202_14025v1_legacy_claim12,0.010770832945127,0.0257505829795263,compilation runtime (pytket vs Qiskit),0.014979750034399301,1,0,0,circuit_size=8;qiskit_optimization_level=0;repetition=2,8,circuit_size (benchmark size)
EX-C1,49,ext_2202_14025v1_legacy_claim12,0.0115334169822745,0.0280294159892946,compilation runtime (pytket vs Qiskit),0.016495999007020097,1,0,0,circuit_size=8;qiskit_optimization_level=1;repetition=2,8,circuit_size (benchmark size)
EX-C1,50,ext_2202_14025v1_legacy_claim12,0.0107480000006034,0.0295625840080901,compilation runtime (pytket vs Qiskit),0.0188145840074867,1,0,0,circuit_size=8;qiskit_optimization_level=2;repetition=2,8,circuit_size (benchmark size)
EX-C1,51,ext_2202_14025v1_legacy_claim12,0.0106556249666027,0.027941207983531,compilation runtime (pytket vs Qiskit),0.0172855830169283,1,0,0,circuit_size=8;qiskit_optimization_level=3;repetition=2,8,circuit_size (benchmark size)
EX-C1,52,ext_2202_14025v1_legacy_claim12,0.0104722910327836,0.0235481669660657,compilation runtime (pytket vs Qiskit),0.013075875933282098,1,0,0,circuit_size=8;qiskit_optimization_level=0;repetition=3,8,circuit_size (benchmark size)
EX-C1,53,ext_2202_14025v1_legacy_claim12,0.0106515419902279,0.0289815829601138,compilation runtime (pytket vs Qiskit),0.0183300409698859,1,0,0,circuit_size=8;qiskit_optimization_level=1;repetition=3,8,circuit_size (benchmark size)
EX-C1,54,ext_2202_14025v1_legacy_claim12,0.0104487080243416,0.0268239580327644,compilation runtime (pytket vs Qiskit),0.0163752500084228,1,0,0,circuit_size=8;qiskit_optimization_level=2;repetition=3,8,circuit_size (benchmark size)
EX-C1,55,ext_2202_14025v1_legacy_claim12,0.0113724580151028,0.0294584169751033,compilation runtime (pytket vs Qiskit),0.018085958960000502,1,0,0,circuit_size=8;qiskit_optimization_level=3;repetition=3,8,circuit_size (benchmark size)
EX-C1,56,ext_2202_14025v1_legacy_claim12,0.0104365830193273,0.0277109169983305,compilation runtime (pytket vs Qiskit),0.0172743339790032,1,0,0,circuit_size=8;qiskit_optimization_level=0;repetition=4,8,circuit_size (benchmark size)
EX-C1,57,ext_2202_14025v1_legacy_claim12,0.0106573330122046,0.0271312909899279,compilation runtime (pytket vs Qiskit),0.0164739579777233,1,0,0,circuit_size=8;qiskit_optimization_level=1;repetition=4,8,circuit_size (benchmark size)
EX-C1,58,ext_2202_14025v1_legacy_claim12,0.0106620419537648,0.0273176250047981,compilation runtime (pytket vs Qiskit),0.0166555830510333,1,0,0,circuit_size=8;qiskit_optimization_level=2;repetition=4,8,circuit_size (benchmark size)
EX-C1,59,ext_2202_14025v1_legacy_claim12,0.0106034579803235,0.0289099580259062,compilation runtime (pytket vs Qiskit),0.0183065000455827,1,0,0,circuit_size=8;qiskit_optimization_level=3;repetition=4,8,circuit_size (benchmark size)
EX-C1,60,ext_2202_14025v1_legacy_claim12,0.0137336250045336,0.0259317499585449,compilation runtime (pytket vs Qiskit),0.0121981249540113,1,0,0,circuit_size=10;qiskit_optimization_level=0;repetition=0,10,circuit_size (benchmark size)
EX-C1,61,ext_2202_14025v1_legacy_claim12,0.011149582976941,0.0256446659914217,compilation runtime (pytket vs Qiskit),0.014495083014480699,1,0,0,circuit_size=10;qiskit_optimization_level=1;repetition=0,10,circuit_size (benchmark size)
EX-C1,62,ext_2202_14025v1_legacy_claim12,0.0115912500186823,0.0301738330163061,compilation runtime (pytket vs Qiskit),0.0185825829976238,1,0,0,circuit_size=10;qiskit_optimization_level=2;repetition=0,10,circuit_size (benchmark size)
EX-C1,63,ext_2202_14025v1_legacy_claim12,0.0115899170050397,0.0300844169687479,compilation runtime (pytket vs Qiskit),0.0184944999637082,1,0,0,circuit_size=10;qiskit_optimization_level=3;repetition=0,10,circuit_size (benchmark size)
EX-C1,64,ext_2202_14025v1_legacy_claim12,0.0115225000190548,0.0274082910036668,compilation runtime (pytket vs Qiskit),0.015885790984612,1,0,0,circuit_size=10;qiskit_optimization_level=0;repetition=1,10,circuit_size (benchmark size)
EX-C1,65,ext_2202_14025v1_legacy_claim12,0.0111943750525824,0.0246538749779574,compilation runtime (pytket vs Qiskit),0.013459499925374999,1,0,0,circuit_size=10;qiskit_optimization_level=1;repetition=1,10,circuit_size (benchmark size)
EX-C1,66,ext_2202_14025v1_legacy_claim12,0.0111946249962784,0.0267661669640801,compilation runtime (pytket vs Qiskit),0.015571541967801701,1,0,0,circuit_size=10;qiskit_optimization_level=2;repetition=1,10,circuit_size (benchmark size)
EX-C1,67,ext_2202_14025v1_legacy_claim12,0.0113295000046491,0.0266720000072382,compilation runtime (pytket vs Qiskit),0.015342500002589101,1,0,0,circuit_size=10;qiskit_optimization_level=3;repetition=1,10,circuit_size (benchmark size)
EX-C1,68,ext_2202_14025v1_legacy_claim12,0.0110875419923104,0.0255947920377366,compilation runtime (pytket vs Qiskit),0.0145072500454262,1,0,0,circuit_size=10;qiskit_optimization_level=0;repetition=2,10,circuit_size (benchmark size)
EX-C1,69,ext_2202_14025v1_legacy_claim12,0.0110642089857719,0.0272910409839823,compilation runtime (pytket vs Qiskit),0.0162268319982104,1,0,0,circuit_size=10;qiskit_optimization_level=1;repetition=2,10,circuit_size (benchmark size)
EX-C1,70,ext_2202_14025v1_legacy_claim12,0.0118147080065682,0.0286702499724924,compilation runtime (pytket vs Qiskit),0.016855541965924203,1,0,0,circuit_size=10;qiskit_optimization_level=2;repetition=2,10,circuit_size (benchmark size)
EX-C1,71,ext_2202_14025v1_legacy_claim12,0.0115672500105574,0.0308104589930735,compilation runtime (pytket vs Qiskit),0.0192432089825161,1,0,0,circuit_size=10;qiskit_optimization_level=3;repetition=2,10,circuit_size (benchmark size)
EX-C1,72,ext_2202_14025v1_legacy_claim12,0.0111918750335462,0.0237548339646309,compilation runtime (pytket vs Qiskit),0.0125629589310847,1,0,0,circuit_size=10;qiskit_optimization_level=0;repetition=3,10,circuit_size (benchmark size)
EX-C1,73,ext_2202_14025v1_legacy_claim12,0.0113097919966094,0.0251065830234438,compilation runtime (pytket vs Qiskit),0.0137967910268344,1,0,0,circuit_size=10;qiskit_optimization_level=1;repetition=3,10,circuit_size (benchmark size)
EX-C1,74,ext_2202_14025v1_legacy_claim12,0.0112614589743316,0.0319678339874371,compilation runtime (pytket vs Qiskit),0.0207063750131055,1,0,0,circuit_size=10;qiskit_optimization_level=2;repetition=3,10,circuit_size (benchmark size)
EX-C1,75,ext_2202_14025v1_legacy_claim12,0.0114785420009866,0.0294124169740825,compilation runtime (pytket vs Qiskit),0.017933874973095898,1,0,0,circuit_size=10;qiskit_optimization_level=3;repetition=3,10,circuit_size (benchmark size)
EX-C1,76,ext_2202_14025v1_legacy_claim12,0.0122179579921066,0.0260341250104829,compilation runtime (pytket vs Qiskit),0.013816167018376301,1,0,0,circuit_size=10;qiskit_optimization_level=0;repetition=4,10,circuit_size (benchmark size)
EX-C1,77,ext_2202_14025v1_legacy_claim12,0.0114031659904867,0.0281090409844182,compilation runtime (pytket vs Qiskit),0.016705874993931502,1,0,0,circuit_size=10;qiskit_optimization_level=1;repetition=4,10,circuit_size (benchmark size)
EX-C1,78,ext_2202_14025v1_legacy_claim12,0.012429249996785,0.0291804999578744,compilation runtime (pytket vs Qiskit),0.0167512499610894,1,0,0,circuit_size=10;qiskit_optimization_level=2;repetition=4,10,circuit_size (benchmark size)
EX-C1,79,ext_2202_14025v1_legacy_claim12,0.0115007080021314,0.0272290839930064,compilation runtime (pytket vs Qiskit),0.015728375990875003,1,0,0,circuit_size=10;qiskit_optimization_level=3;repetition=4,10,circuit_size (benchmark size)
EX-C3,0,ext_2304_08814v2_claim5,4.0,9.0,CNOT gate count (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C3,1,ext_2304_08814v2_claim5,4.0,9.0,CNOT gate count (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C3,2,ext_2304_08814v2_claim5,4.0,9.0,CNOT gate count (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C3,3,ext_2304_08814v2_claim5,4.0,9.0,CNOT gate count (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C3,4,ext_2304_08814v2_claim5,4.0,9.0,CNOT gate count (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C3,5,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C3,6,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C3,7,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C3,8,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C3,9,ext_2304_08814v2_claim5,4.0,4.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C3,10,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C3,11,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C3,12,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C3,13,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C3,14,ext_2304_08814v2_claim5,4.0,4.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C3,15,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C3,16,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C3,17,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C3,18,ext_2304_08814v2_claim5,4.0,6.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C3,19,ext_2304_08814v2_claim5,4.0,4.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C3,20,ext_2304_08814v2_claim5,11.0,17.0,CNOT gate count (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C3,21,ext_2304_08814v2_claim5,11.0,20.0,CNOT gate count (TKET vs Qiskit),9.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C3,22,ext_2304_08814v2_claim5,11.0,17.0,CNOT gate count (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C3,23,ext_2304_08814v2_claim5,11.0,17.0,CNOT gate count (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C3,24,ext_2304_08814v2_claim5,11.0,20.0,CNOT gate count (TKET vs Qiskit),9.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C3,25,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C3,26,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C3,27,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C3,28,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C3,29,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C3,30,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C3,31,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C3,32,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C3,33,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C3,34,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C3,35,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
